What operation does the `session.merge()` method perform?,"It takes a detached entity and copies its state to the corresponding persistent entity within the session, effectively updating the database."
What happens when you call `session.refresh()` on a managed entity?,It overwrites the state of the entity in memory with the current state from the database.
The process where Hibernate does not immediately load associated entities or collections from the database until they are explicitly accessed is called _____.,lazy loading
What exception is thrown if you attempt to access a lazily-loaded collection or entity after its associated `Session` has been closed?,`org.hibernate.LazyInitializationException`
"In JPA, the _____ annotation allows the ordering of a collection to be maintained in the database via an ordering column.",`@OrderColumn`
"The `@OrderBy` annotation in JPA allows a collection to be sorted at _____ time, based on the properties of the collection's elements.",retrieval
What is the `@Transient` annotation used for?,"It marks a field or property to be ignored by the persistence engine, so it will not be saved to the database."
"Which inheritance mapping strategy uses a single table for the entire class hierarchy, with a discriminator column to identify the specific subclass?",`SINGLE_TABLE` (`InheritanceType.SINGLE_TABLE`)
"In the _____ inheritance strategy, each class in the hierarchy has its own table, and joins are used to retrieve data for subclasses.",`JOINED` (`InheritanceType.JOINED`)
"Which inheritance mapping strategy creates a separate, complete table for each concrete class in the hierarchy, duplicating columns from parent classes?",`TABLE_PER_CLASS` (`InheritanceType.TABLE_PER_CLASS`)
What is the purpose of the `@MappedSuperclass` annotation?,"It allows a non-entity class to have its mapping information inherited by its entity subclasses, without the superclass itself being a queryable entity."
How can you define a query in an entity's source code so it can be retrieved by name later?,By using the `@NamedQuery` or `@NamedNativeQuery` annotation.
What method on the `Session` is used to execute a named query?,The `getNamedQuery()` method.
The Hibernate-specific `@Immutable` annotation indicates that an entity or collection should not be _____.,updated
"What does a ""natural ID"" represent in Hibernate?","A unique, business-oriented key (like a username or tax ID) that provides another convenient, optimized way to load an entity besides its primary key."
"To load an entity by its simple natural ID, you would use the `session.bySimpleNaturalId()` method, which returns a _____ that can then load the entity.",loader
What are the four properties represented by the ACID acronym for database transactions?,"Atomicity, Consistency, Isolation, and Durability."
"In database transactions, _____ means that a transaction is an all-or-nothing operation.",atomicity
"The ACID property that ensures a transaction cannot break any of the database's defined rules, like foreign key constraints, is called _____.",consistency
What is the purpose of the first-level (L1) cache in Hibernate?,"It is a session-scoped cache that ensures requests for a given object within the same session always return the same object instance, preventing duplicate loads."
The second-level (L2) cache in Hibernate is scoped to the _____ and can be shared across multiple sessions and applications.,`SessionFactory`
"What is the term for a subset of columns returned from a query, rather than the full entity object?",A projection.
"In HQL, what is the purpose of named parameters (e.g., `:price`)?","They provide a safe way to substitute user input into queries, preventing SQL injection attacks."
Which two `Query` interface methods are used to implement pagination for a result set?,`setFirstResult(int)` and `setMaxResults(int)`.
What happens if `query.getSingleResult()` is called for a query that returns more than one row?,It throws a `NonUniqueResultException`.
What does the `executeUpdate()` method on a `Query` object return?,An integer representing the number of rows affected by a bulk UPDATE or DELETE operation.
What is a primary drawback of using native SQL queries in Hibernate?,You risk losing database portability if you use a database-specific feature or dialect of SQL not supported by other databases.
What is a Hibernate filter?,"A mechanism to apply a predefined, often parameterized, WHERE clause to queries within a session, allowing results to be globally restricted."
A Hibernate filter is defined with the `@FilterDef` annotation and attached to an entity with the _____ annotation.,`@Filter`
How do you activate a defined filter for a given Hibernate session?,By calling `session.enableFilter(filterName)` and setting any required parameters on the returned `Filter` object.
"In a web application, why is it often a bad practice to serialize a Hibernate entity directly into JSON?","If the entity has lazily-loaded collections, the JSON serializer will try to access them after the session is closed, causing a `LazyInitializationException`."
What is a Data Transfer Object (DTO) and how does it help with serializing Hibernate entities?,"A DTO is a simple class with no lazy-loaded properties, used to transfer data. You map the required data from a persistent entity to a DTO within an active session before serialization."
What is the purpose of Hibernate Envers?,"It provides auditing and versioning for entities, allowing you to track changes to an entity's state over time."
"To enable versioning for an entity with Hibernate Envers, you must add the _____ annotation to the class.",`@Audited`
"In Hibernate Envers, a revision number corresponds to a _____ in which one or more audited entities were modified, not to a version of a single entity.",database transaction
What is the main interface used to query for historical versions of an entity in Hibernate Envers?,"The `AuditReader` interface, obtained from an `AuditReaderFactory`."
Which JPA lifecycle callback annotation designates a method to be run just before a new entity is inserted into the database?,`@PrePersist`
A method annotated with _____ will be executed after an entity's state has been updated in the database.,`@PostUpdate`
How can you attach an external listener class to handle lifecycle events for an entity?,By using the `@EntityListeners` annotation on the entity class and specifying the listener class.
The Bean Validation annotation _____ is used to ensure that a field is not null.,`@NotNull`
What Bean Validation annotation can be used to enforce both minimum and maximum length constraints on a String field?,"`@Size(min=..., max=...)`"
A custom validation constraint requires an annotation interface and an implementation of the _____ interface.,`javax.validation.ConstraintValidator`
"In Spring, what does the `@Bean` annotation on a method signify?",It indicates that the method produces a bean to be managed by the Spring container.
Spring Data JPA simplifies the data access layer by allowing you to define a(n) _____ interface that automatically gets implemented with standard CRUD methods.,repository
"In Quarkus, the `@Inject` annotation is used for _____, allowing the framework to provide instances of required services like the Hibernate `Session`.",dependency injection
What does Quarkus's `@Transactional` annotation do for a method?,"It ensures that the method is executed within a database transaction, which is automatically committed or rolled back."
