"What determines which CSS rule is applied when multiple, conflicting rules target the same element using different selectors?",Specificity.
"Which type of selector has the highest specificity: ID, class, or type (element)?",The ID selector.
What is CSS inheritance?,The process where properties set on a parent element are passed down to its child elements by default.
Which CSS properties are commonly inherited by child elements?,"Text-related properties like `color`, `font-family`, and `font-weight`."
What is the best practice for setting global font styles that should be inherited by most text elements on a page?,Set the styles on the `body` element.
"The _____ selector, denoted by an asterisk (`*`), applies styles to every single element on the page.",universal
"What are the four main components of the CSS Box Model, from the inside out?","Content, padding, border, and margin."
What is 'padding' in the CSS Box Model?,The space between the element's content and its border.
What is 'margin' in the CSS Box Model?,"The space outside an element's border, separating it from other elements."
The CSS property `background-color` applies color to which parts of the box model?,The content and the padding.
"By default, do standard CSS `width` and `height` properties apply to inline elements like `<span>` and `<a>`?","No, `width` and `height` cannot be set on most inline elements."
"What is the shorthand property in CSS to set the width, style, and color of a border all at once?",`border`.
The CSS property `border-radius` is used to create what visual effect on an element's corners?,Rounded corners.
What is the default behavior of `box-sizing: content-box`?,"The `width` and `height` properties apply only to the content area; padding and border are added on top, increasing the element's total size."
What is the effect of setting `box-sizing: border-box`?,"The `width` and `height` properties define the total size of the element, including content, padding, and border."
What is a common 'CSS reset' rule applied with the universal selector (`*`)?,"Setting `margin: 0;`, `padding: 0;`, and `box-sizing: border-box;`."
How can you horizontally center a block-level element that has a set width within its parent container?,"By setting its left and right margins to `auto` (e.g., `margin: 0 auto;`)."
What is the key difference between the `width` and `max-width` properties?,"`width` sets a fixed width, while `max-width` sets a maximum width that the element will not exceed but allows it to shrink on smaller screens."
Why is it best practice to use `max-width` instead of `width` for main page containers?,To ensure the container is responsive and its content does not overflow on screens narrower than the specified width.
What does the `display: inline-block;` value do?,"It allows an element to flow inline with other content like an inline element, but also allows `width`, `height`, padding, and margin to be applied like a block element."
A percentage (%) unit in CSS is always relative to what?,A property of its parent element.
What is the `rem` unit in CSS relative to?,The font size of the root element (`<html>`).
What is the common practice of setting `font-size: 62.5%` on the `html` element intended to achieve?,"It makes 1rem equal to 10 pixels (since the default is 16px), simplifying calculations."
Where are CSS variables (custom properties) typically defined to make them globally available?,Within the `:root` pseudo-class.
What is the syntax for defining a CSS variable named `primary-color`?,`--primary-color: value;`
How do you use a CSS variable named `--primary-color` to set the background of an element?,`background-color: var(--primary-color);`
"To initialize a flexbox layout, what CSS property and value must be applied to the parent container?",`display: flex;`
"In a flexbox layout, the direct children of the flex container are known as _____.",flex items
What does the `flex-direction` property control in a flexbox layout?,"It establishes the main axis, determining if flex items are arranged in a row or a column."
The `justify-content` property aligns flex items along which axis?,The main axis.
Which `justify-content` value places flex items at the end of the main axis?,`flex-end`.
"Which `justify-content` value distributes flex items evenly, with the first and last items flush against the container edges?",`space-between`.
The `align-items` property aligns flex items along which axis?,The cross axis.
Which `align-items` value will vertically center items in a default row-based flex container?,`center`.
"By default, what is the value of `align-items`, which causes flex items to stretch and fill the height of the container?",`stretch`.
What is the purpose of the `gap` property in a flex container?,"It sets the space between flex items, both horizontally and vertically."
