Which jQuery UI widget is used to display a calendar for date selection in a form field?,The Datepicker widget.
"In the jQuery UI Datepicker widget, what does the `showOtherMonths: true` option do?",It displays the dates from the previous and next months in the calendar grid.
Which jQuery UI widget displays a customizable message that appears when the cursor is positioned over an element?,The Tooltip widget.
"In the jQuery UI Tooltip, how can you make the tooltip follow the mouse cursor?",By setting the `track` property to `true`.
"Which jQuery UI widget is used to create a set of vertically stacked, collapsible panels?",The Accordion widget.
"In the jQuery UI Accordion widget, setting the `collapsible` option to `true` allows the user to do what?",It allows the user to close the currently open panel by clicking on its header again.
The _____ widget in jQuery UI creates a floating window that can contain any content.,Dialog
What is the effect of setting the `modal` property to `true` on a jQuery UI Dialog widget?,"It disables all other page content, requiring the user to interact with the dialog before continuing."
Which jQuery UI widget provides suggestions to a user while they type into an input field?,The Autocomplete widget.
"In the jQuery UI Autocomplete widget, what is the purpose of the `source` option?",The `source` option defines the data (usually an array of strings) that the widget will use to provide suggestions.
What does the `minLength` option in the jQuery UI Autocomplete widget control?,It controls the minimum number of characters a user must type before the autocomplete suggestions appear.
What are 'interactions' in jQuery UI?,"Interactions are behaviors, such as dragging or resizing, that can be added to any DOM element using the mouse."
Which jQuery UI interaction is used to make a DOM element movable with the mouse?,The `.draggable()` interaction.
"In the `.draggable()` interaction, how can you constrain movement to only the horizontal axis?",By passing the option `{ axis: 'x' }` to the method.
Which jQuery UI interaction allows the user to change the height and width of an element by dragging its edges or corner?,The `.resizable()` interaction.
The _____ interaction in jQuery UI allows elements in a list or grid to be reordered by dragging and dropping.,.sortable()
What is the purpose of the ThemeRoller tool provided by the jQuery UI website?,"ThemeRoller allows you to design and download custom jQuery UI themes to change the visual appearance (colors, fonts, etc.) of widgets and interactions."
How do you apply a downloaded jQuery UI theme to your project?,You replace the default jQuery UI CSS files in your project with the new CSS files from the downloaded theme folder.
How do you select all elements that have the class 'box' using jQuery?,$('.box')
What is the jQuery selector for the first `<p>` element in the entire document?,$('p:first')
How can you select all paragraph elements that are direct children of a `<div>` element?,$('div > p')
What is an anonymous function in the context of jQuery events?,"It is an unnamed function defined directly inside an event handler, such as `$('#btn').click(function() { ... });`."
"In the `.animate()` method, how are the CSS properties to be animated specified?","They are specified as an object of key-value pairs, where keys are the CSS properties and values are the target values."
Which method would you use to change the background color of a `div` with the ID 'container' to blue?,"$('#container').css('background-color', 'blue');"
What is the purpose of the `autoOpen: false` property in a jQuery UI Dialog widget?,"It prevents the dialog from appearing automatically when the page loads, allowing it to be opened later with a command like `.dialog('open')`."
"In the `.sortable()` interaction, what does the `containment: 'parent'` option do?",It restricts the dragging of sortable items to within the boundaries of their direct parent element.
How can you make a `.resizable()` element maintain its original aspect ratio while being resized?,By setting the `aspectRatio` option to `true`.
The jQuery _____ event represents the `onmouseover` event and the _____ event represents the `onmouseout` event.,".mouseenter(), .mouseleave()"
