What is the primary benefit of using multi-stage builds in a Dockerfile?,To reduce the final image size by separating the build environment from the runtime environment.
"What is the term for the individual, read-only filesystems that are stacked to create a Docker image?",Layers
Why does downloading a new version of a Docker image often take less time than the initial download?,"Because Docker reuses any layers that are identical between the old and new versions, only downloading the layers that have changed."
"In the context of container orchestration, what is the primary role of a tool like Kubernetes?","To automate the deployment, scaling, and management of containerized applications across multiple servers."
What is the AWS service for storing private Docker container images called?,Elastic Container Registry (ECR)
"To stop a running container, you can use the command `docker stop` followed by the _____ or _____.","container ID, container name"
The `docker pull` command is used to perform what action?,"To download an image or a repository from a registry, such as Docker Hub."
What command lists all the Docker images stored on your local machine?,docker images
"If you stop a container, is its data stored in a volume lost?","No, data in a volume persists independently of the container's lifecycle."
How does a container achieve isolation from the host and other containers?,It uses Linux kernel features like namespaces for process isolation and cgroups for resource limiting.
"When connecting a Node.js application in one container to a MongoDB database in another on the same Docker Compose network, what hostname should the connection string use?",The service name of the MongoDB container as defined in the `docker-compose.yml` file.
What is a 'host volume' in Docker?,A type of volume that mounts a specific file or directory from the host's filesystem into a container.
What is an 'anonymous volume' in Docker?,"A volume that is created by Docker without a specific name, managed entirely by the Docker daemon."
Why are named volumes generally preferred over host volumes for production use?,"Because they are managed by Docker, are independent of the host file structure, and work consistently across different platforms."
The Docker command to remove a stopped container is `docker _____`.,rm
The Docker command to remove an image is `docker _____`.,rmi
"In a Dockerfile for a Node.js application, the command `CMD [""node"", ""server.js""]` serves what purpose?",It specifies that the `node server.js` command should be run when the container starts.
What is the significance of the `.` at the end of the `docker build -t my-app .` command?,"It specifies the build context, which is the set of files at the specified location (in this case, the current directory) that can be sent to the Docker daemon."
"When running two containers of the same database image, how can you avoid port conflicts on the host machine?",By mapping the container's internal port to two different ports on the host machine.
