What is a binary repository manager like Nexus or Artifactory used for in a CI/CD workflow?,"It is used to store, manage, and distribute build artifacts, such as Docker images, Maven packages, or npm modules."
"In Jenkins, the `docker.withRegistry` block simplifies what process?","It simplifies authentication with a private Docker registry, allowing subsequent Docker commands within the block to push or pull images without manual login steps."
What is a common strategy for versioning Docker images in a CI pipeline?,Tagging the Docker image with the Git commit ID to ensure traceability between the code and the built artifact.
What is Anchore Engine used for in a CI/CD pipeline?,It is an open-source tool used to scan Docker images for security vulnerabilities and policy compliance.
"In Docker Swarm, what is the role of a 'manager' node?","Manager nodes are responsible for cluster management tasks, such as maintaining cluster state, scheduling services, and serving the Swarm mode HTTP API endpoints."
What command is used to deploy or update an application stack on a Docker Swarm cluster using a compose file?,`docker stack deploy`
What is 'mesh routing' in Docker Swarm?,"It is a feature that allows any node in the cluster to accept incoming requests for a service, even if no container for that service is running on that node, and route the request to a node that is."
"In Kubernetes, what is the 'control plane'?","It is the set of components that manages the Kubernetes cluster, making global decisions about the cluster (e.g., scheduling) as well as detecting and responding to cluster events."
What is the primary command-line tool for interacting with a Kubernetes cluster?,kubectl.
"In Kubernetes, a _____ is the smallest deployable unit of computing that you can create and manage.",Pod
What is a Kubernetes 'Deployment' resource used for?,"It provides declarative updates for Pods and ReplicaSets, allowing you to describe a desired state, and the Deployment controller changes the actual state to the desired state at a controlled rate."
What is the purpose of a Kubernetes 'Service'?,"It defines a logical set of Pods and a policy by which to access them, providing a stable endpoint (IP address and DNS name) for a group of Pods."
What is Helm in the context of Kubernetes?,"Helm is a package manager for Kubernetes that helps you define, install, and upgrade even the most complex Kubernetes applications."
"A Helm package, which contains pre-configured Kubernetes resources, is called a _____.",Chart
"In a Helm chart, what is the purpose of the `values.yaml` file?","It provides default configuration values for the chart, which can be overridden at installation or upgrade time."
"The `helm install` command is used to deploy a chart to a Kubernetes cluster, creating an instance known as a _____.",Release
"In serverless computing, what does FaaS stand for?",Function as a Service.
What is the core benefit of serverless architecture for developers?,"Developers can focus on writing code and adding business value instead of dealing with infrastructure provisioning and management, which is handled by the cloud provider."
"In AWS Lambda, what is an 'alias'?","An alias is a pointer to a specific function version, which can be used to route traffic for different environments like development, staging, or production."
What is Prometheus?,It is an open-source systems monitoring and alerting toolkit originally built at SoundCloud.
What is the role of Grafana when used with Prometheus?,Grafana is used to query Prometheus and visualize the collected metrics in near real-time dashboards.
What is the purpose of the ELK stack?,"The ELK stack (Elasticsearch, Logstash, Kibana) is used for centralized logging, allowing you to collect, parse, store, and visualize logs from multiple sources."
"In the ELK stack, what is the function of Logstash?","Logstash is a server-side data processing pipeline that ingests data from multiple sources, transforms it, and then sends it to a 'stash' like Elasticsearch."
"Logstash uses _____ patterns to parse unstructured log data into structured, queryable fields.",Grok
What is the function of the Role-based Authorization Strategy plugin in Jenkins?,It allows you to define global roles and project roles with specific permissions and then assign those roles to users or groups.
What is a Jenkins Shared Library?,"It is a feature that allows you to define reusable Groovy code (functions, classes, or global variables) in a separate Git repository and share it across multiple pipelines."
"In a Jenkins Shared Library, where must custom global variables or steps be defined?",They must be defined in Groovy scripts inside the `vars/` directory of the library's repository.
How can you back up a Jenkins master's configuration and data?,"By backing up the entire `$JENKINS_HOME` directory, which contains all jobs, plugins, build history, and system configurations."
"What Jenkins feature allows you to schedule a job to run periodically at a specific time, similar to a Unix cron job?",The 'Build periodically' trigger option in a job's configuration.
