How does a Kubernetes Deployment know which Pods to manage?,It uses a `selector` in its specification to match `labels` defined in the Pod's metadata.
"In a Service's YAML configuration, the `port` defines where the service is accessible, while the `_____` defines the port on the pod to which traffic should be forwarded.",targetPort
"What `kubectl` command can be used to see detailed information about a resource, including its endpoints and events?",`kubectl describe <resource-type> <resource-name>`
How can you create multiple Kubernetes resources (like a Deployment and a Service) from a single YAML file?,By separating each resource definition in the file with three dashes (`---`).
"To reference a value from a Kubernetes Secret in a Pod's environment variable, you would use the `valueFrom` key with a `_____` reference.",secretKeyRef
What is a Kubernetes Namespace used for?,"It acts as a virtual cluster to organize, group, and isolate resources within a single physical cluster."
"Which namespace contains system processes and components managed by Kubernetes itself, and should not be used for user applications?",The `kube-system` namespace.
"If no namespace is specified when creating a resource, in which namespace is it created by default?",The `default` namespace.
How can services in one namespace be accessed from another namespace?,"By using a full DNS name that includes the service name and the namespace, such as `<service-name>.<namespace-name>`."
What are two examples of Kubernetes resources that are not namespaced and exist globally across the cluster?,Node and PersistentVolume.
"To make Ingress routing rules work in a cluster, what must be installed in addition to the Ingress resource itself?",An Ingress controller.
What is the function of an Ingress controller?,"It is a pod that evaluates all Ingress rules in the cluster and manages the traffic redirection accordingly, acting as the entry point."
"In an Ingress YAML file, the `host` specifies the domain name, and the `backend` specifies the internal _____ and _____ to which traffic should be forwarded.","serviceName, servicePort"
How do you configure an HTTPS connection for an Ingress resource?,By adding a `tls` section that references a Secret containing the TLS certificate and key.
What is Helm in the context of Kubernetes?,It is a package manager for Kubernetes that simplifies the deployment and management of applications through packages called Helm charts.
A bundle of pre-configured Kubernetes YAML files for deploying an application is called a ____.,Helm chart
What is the purpose of the `values.yaml` file in a Helm chart?,"It provides default configuration values that are injected into the template files, allowing for easy customization of a deployment."
"In Helm 2, what was the server-side component that ran inside the cluster to manage releases?",Tiller.
Why was Tiller removed in Helm 3?,"It posed a significant security risk because it had broad permissions to create, update, and delete components within the cluster."
What Kubernetes component is an abstraction of a piece of storage in the cluster that has been provisioned by an administrator?,PersistentVolume (PV).
How does an application Pod request storage from a PersistentVolume?,"It uses a PersistentVolumeClaim (PVC), which acts as a request for storage with specific characteristics."
"For database persistence, why is it recommended to use a remote storage volume type over a local one?","Remote storage is not tied to a specific node, ensuring data is available even if a pod gets rescheduled to a different node."
What Kubernetes component automates the creation of PersistentVolumes by dynamically provisioning them when a PVC requests storage?,A StorageClass.
"StatefulSets provide each Pod replica with a stable, persistent identifier. What two things does this identifier consist of?","A fixed, ordered name (e.g., `app-0`, `app-1`) and a stable network ID (a unique DNS name)."
"Why is the ordered, graceful deployment and scaling of StatefulSets crucial for applications like databases?","It ensures data consistency by controlling the order in which replicas (e.g., master and slaves) are started, updated, or shut down."
"What is the default Service type in Kubernetes, which exposes the service on a cluster-internal IP?",ClusterIP.
"Which type of service is used when a client needs to discover and communicate with specific Pods directly, bypassing the service's load balancer?",A Headless Service.
How is a Headless Service created?,By setting the `clusterIP` field to `None` in the service's YAML configuration.
A `NodePort` service exposes the service on a static port on each _____'s IP address.,Worker Node
What is the valid port range for a `NodePort` service?,30000 to 32767.
Which service type is typically used in cloud environments to expose a service externally using the cloud provider's native load balancer?,LoadBalancer.
"When a `LoadBalancer` service is created, what other two service types are automatically created behind the scenes?",NodePort and ClusterIP.
